Time,x,y,z
0.2,0.22021356078756874,0.4682394009198022,0.339158831785246
0.20500000000000002,0.523041817927109,0.20099444127149207,0.18432236386184886
0.21,-0.27337057367872536,2.257437106413207,-0.8110412748984648
0.215,-0.3671955070123492,-0.08814917991363873,0.9483009342136618
0.22,-0.03242524576896367,0.12735497845049037,1.3682449550225086
0.225,-1.2121933999914283,-1.3686964623491464,0.18018359409907636
0.23,-1.3131207172073076,-0.646103554706617,-0.5275667689221065
0.23500000000000001,-0.6631879150158697,-2.1819228960445867,0.903429462547105
0.24,-0.5499093174759219,0.3679063580894381,0.3777710632870896
0.245,1.3272570631262381,-0.4080868422962177,0.12468284489241584
0.25,0.43803758597846565,0.15283070827100012,-0.6128008128130064
0.255,0.3116781405181673,-0.5655973386472726,-1.0724761540492436
0.26,-0.23978815136036385,0.1657074437150265,-0.6288249872116313
0.265,-1.1818195412366317,-2.007484565730176,0.9889303141170553
0.27,0.11961860339970565,-0.4148473626411978,1.791940736605554
0.275,-0.15527505143913609,-0.733003381571488,0.16835344774305114
0.28,0.9021477124477328,-0.5146030016288147,-1.6909060622121994
0.28500000000000003,0.40289071935821075,-0.7163757755482804,-0.3123704056639305
0.29,0.5646712677687852,1.183468033635403,-0.6448702893782577
0.295,0.8993778133691385,-0.9702707449447228,0.6975372700599541
0.3,-1.679467971888019,-0.2442803919555895,-0.1280679189609877
0.305,-1.2375794202026849,1.0354345832367828,-1.6731823522385156
0.31,-0.6625528334186234,-1.0310565987409672,-0.11855918854293906
0.315,-0.16241161546126617,-0.43414029157113637,0.008337164437908016
0.32,-1.2028418601618145,0.2718843674148738,0.16147397094832472
0.325,0.2186156430178026,1.7431978553847405,0.4626392497055468
0.33,0.8582990110925839,-0.955764730389101,0.06206030021030126
0.335,-1.2973382716265696,1.421099587159729,2.0449143769869353
0.34,0.5803538571459677,-0.43658458765473845,0.6851667553870942
0.34500000000000003,0.37303627260777383,-1.0314567943690736,0.030879542790938557
0.35000000000000003,-0.5684027586614192,-0.3212131644725554,-1.2428306469508754
0.355,-1.5617220754690504,1.2742728323624912,0.538342407610072
0.36,1.6980040386840445,-0.5545969798916183,0.4077917704016642
0.365,0.06422166959581892,0.4593619082388589,1.0748293480225792
0.37,-0.18226585991260477,0.40245668317036976,0.3204386782694028
0.375,1.1467641951896375,-0.5640485019779211,-0.8296440906581813
0.38,0.04878235498940518,-1.2690201826197915,1.015223021652604
0.385,0.18635032258955792,0.5538843415081964,1.3931584047444785
0.39,-1.405783525634991,0.7267098262764128,-0.33361734480223
0.395,-0.20314807217638048,-0.429475314405096,-0.6984114980112945
0.4,-1.3309308178564017,-0.3482836002527216,0.6692841287697167
0.405,0.5774325209401849,-0.004856723094597394,-1.020365689978387
0.41000000000000003,0.07401223432912833,-0.6304931471273694,-0.9131771920785036
0.41500000000000004,0.033782690819568965,0.27099016878408366,-0.05243248408784231
0.42,-1.2609430282349103,-1.3691217003609024,0.34574333985042616
0.425,-0.18557007161719236,-0.18114185935512508,0.40147265315592245
0.43,1.0060681649948238,0.3602498836064939,0.8569950485131335
0.435,-0.5506269710428083,-0.22796198324543257,-1.604983742408691
0.44,1.0646534762442355,1.053942517179112,0.7280639257114946
0.445,-0.32759741552442584,-0.7791201092198348,-0.8372516402700642
0.45,-0.14693872641228178,-0.7007376114173729,2.21715114243188
0.455,-0.38329674678551867,0.25622997410129794,0.556283280903751
0.46,0.25397145065175664,-0.2379564422720286,1.0562454490665907
0.465,-0.0725546505267738,-0.7210664316656507,-0.5619519533793401
0.47000000000000003,1.6725744335878536,0.26106467527140215,0.8538999970206647
0.47500000000000003,0.22172143616031556,-0.3836959710245658,0.19526242567899504
0.48,-0.07033506431847145,0.9712081481080299,0.5356763190624194
0.485,-0.2921697017835239,-0.1565504604239925,-0.2589892507618932
0.49,-0.6773999646676343,-0.7905657059806179,0.8887209578258752
0.495,-1.2910452131470729,0.49036261007511134,-1.1932838518753233
0.5,1.7780534185156034,-0.08397608281806218,-0.8398302013506325
0.505,0.3440126221333094,1.8739242641086875,1.870978612230134
0.51,0.8881534634320618,-0.9345503078457662,-0.027021563264222052
0.515,-1.0084530716808071,-0.7277192792737276,-0.2465541682110532
0.52,0.31192137658729174,0.865624605559425,-1.9395263059685808
0.525,1.09061622023546,0.12260292265857475,0.22614751069899414
0.53,0.5317066351474992,-1.1570828901456174,-1.7505806014922494
0.535,-1.5900416372691153,0.14211313273952883,-1.6953403575116934
0.54,-2.206756829178654,-1.376324829904305,0.5783750684633076
0.545,-0.5787024131963837,-1.0122788398313614,-0.3435544075593941
0.55,0.29001036650089734,-0.4874892756048079,-0.21149932112267256
0.555,0.4273512697487195,1.9362964458191556,-0.3148656242278512
0.56,-0.3234288554299263,0.7292564573063118,0.6514284008497301
0.5650000000000001,-0.26501798560852546,-0.690209781952923,-1.4814839187460866
0.5700000000000001,-0.6099614606578659,0.18838786086738105,-0.9553004846234293
0.5750000000000001,-0.26439064630711423,0.7666358451400305,-0.5842567020694864
0.58,0.3337627082749318,-0.4890009459499042,0.6851682080947579
0.585,0.425184825724832,-0.7455994499590245,-0.35280130962109707
0.59,0.4760712100778173,2.2280926480928813,2.509433113755372
0.595,0.4548022891560199,-1.1389855284020574,-0.17116337794854836
0.6,1.580232024445418,-1.2372645230598702,-0.3233836164886628
0.605,0.192401795538951,1.1209726627020056,-0.6285542990164934
0.61,2.276393384582836,-0.2842953011410952,2.080074237179744
0.615,-1.1260057270264099,0.12727268845157927,0.07915056443039341
0.62,0.36284795134778586,-0.16799331624974928,0.6822679990530884
0.625,-0.26885191921996454,0.06086510214774901,-1.5414557202340595
0.63,0.19012025833184515,0.8745928390735,-0.7443361543838874
0.635,-0.080465496535368,-1.507700452541404,1.4465973978279645
0.64,0.8487248608942277,-0.07677406484448412,-1.907087423869525
0.645,-0.9348549820517299,-0.04016419155755484,-0.19046890374340347
0.65,-0.8330977771329835,0.8463730821468218,1.5631318338238178
0.655,0.3968834058593237,-1.2892780771989825,-2.1467626399215862
0.66,-0.11931025939592915,-1.47141447783516,0.2215357703800753
0.665,1.7841953674599866,-1.592173720789489,0.8320166001237272
0.67,0.29967799357006725,0.3511210901815502,2.309916344081086
0.675,1.3343066728737458,-2.0943576654098957,-0.91423362799325
0.68,0.8983487629342325,-0.6503833959996921,-2.0768794961268227
0.685,0.25353611597019776,0.4027296979897591,0.2130170027702307
0.6900000000000001,0.20356433556845768,-0.011198828425758627,1.1637009760970614
0.6950000000000001,0.7852414338181183,0.8033187824284334,-0.8406377194391985
0.7000000000000001,-0.301488132503475,0.5500486163123257,-1.8108113921262092
0.705,0.01346427159659711,-1.8236761545580757,-0.6010905517624164
0.71,-0.023949344802226127,-1.4727971763581174,-1.0713664220170769
0.715,-1.3001236848039728,0.08385966615831134,1.091217480558158
0.72,-1.8083208517084517,0.37386333000326477,0.63456876128965
0.725,1.0081209000201405,0.8582387600771806,3.0447330398847297
0.73,0.13396292735307988,0.09807719429521763,0.413509917092046
0.735,-0.5836268913471784,1.2413325165736555,-0.15238036681853595
0.74,-0.1677335338495839,-0.5895980312456941,1.1048825706331447
0.745,-0.5238632910191657,0.9643453050539006,-0.9675584298275888
0.75,0.23061525596191615,0.6999174383660459,1.8550508282944336
0.755,-1.2906039399556888,0.8295060699064304,-0.8071315568675579
0.76,-0.06304917626946457,0.7395092907396346,-1.2278207290079837
0.765,-0.6667408589838785,-0.06587569009494534,-0.5391250229803436
0.77,-0.4977028103557001,1.9238327930717531,-0.11179196971418044
0.775,-1.526798784268023,0.5387744797111863,-0.3639934712217803
0.78,-1.762701743973779,-0.5017224837765695,0.7643678412758785
0.785,1.298880322654895,2.443344852018257,0.011470890364836025
0.79,0.5097452151297259,-2.486893443512041,0.6893575502930526
0.795,0.3262070068823555,0.061954681064051206,0.6219535953802866
0.8,-0.029849172555665427,-1.4920970009065686,-0.7285310378311063
0.805,-1.4082278705178441,1.7285303278665944,-1.4413838874429314
0.81,-0.041032531962497606,0.2544140759989228,1.3772982403397493
0.8150000000000001,-1.483074582478606,-0.12410068354082403,1.4571739015253948
0.8200000000000001,-0.692261583108707,1.124636744492881,-0.9075249901286511
0.8250000000000001,-0.44921054292181833,-0.34671198345029164,0.4651299492322481
0.8300000000000001,1.2298357342830795,-1.0637723495500582,0.6866850131900167
0.835,-0.4405678184686331,0.02526572929252579,1.151190817916688
0.84,-1.7778744549693557,0.48413971203442513,1.3569751487775514
0.845,1.740722584090817,-1.7879061491693446,0.04892864796393192
0.85,0.607682707195472,-0.6671519988910249,-0.2969424903629824
0.855,0.8590830436466702,-1.400821266599343,0.647648386440483
0.86,0.5698883304104087,-0.5894722446558767,0.2647205300668836
0.865,-0.7145404573803559,-1.6541751432226035,-0.9230321611163954
0.87,-2.2380552416055406,1.4929618457185305,1.4675252042911466
0.875,-0.058885060719812816,0.5409426569652053,0.16399772959847428
0.88,0.5953218019335221,0.6525250601910887,1.3703075778757425
0.885,0.7828959464078835,-0.1222158419479871,0.41966396295587544
0.89,-1.1785256972348914,-0.10515929306133269,0.2986695854069455
0.895,-0.27795185978001197,-0.08546155083291618,-1.664751221467755
0.9,2.1810729800243114,1.651532439026189,-1.2335027321358776
0.905,0.28017828088327323,0.4712603633014968,0.3696499360884879
0.91,0.26555735498881455,-0.6506469059570472,0.3178835929251729
0.915,0.04260624109452779,-1.7505053558002082,1.539918596141191
0.92,2.177395238032614,1.0373679220766616,-1.0159853283922027
0.925,0.829926402644134,-2.308557244907546,1.1159399832044394
0.93,0.3341309424412221,-0.4222471035212484,-0.46283951123445505
0.935,-0.550970569856441,0.6093252800497179,-0.13785146567263012
0.9400000000000001,-0.6100265138093918,1.4024742919177533,-0.22522798016293674
0.9450000000000001,2.7165883827810604,-0.03791764119052864,-0.8932705946330213
0.9500000000000001,-1.729746970021138,-0.25695364471090393,-0.8408003139621969
0.9550000000000001,0.14622953274846043,-1.0833499597748526,1.1071420436755166
0.96,-0.48012509825738153,0.5335755887168735,-1.281434655941136
0.965,0.1437354691338968,1.3937730234898105,0.474959514609934
0.97,0.01921952995179055,-0.5547506945245122,-0.0792263425274507
0.975,0.47980452342215163,0.8498293536757758,0.24255702721996303
0.98,-0.4140325178664548,1.2852726715707614,0.4747671479848061
0.985,0.5493938106564901,-0.65543581250602,1.5463919854517498
0.99,0.09933462482713637,-2.8891734744611908,-1.0303293161470322
0.995,-0.4122516178461457,-0.04798540471880018,-1.3496792196091512
1.0,0.6048652891004223,0.6225286608718833,1.1760239987607686
1.0050000000000001,1.526732760744898,-0.5208518357336358,0.015478250829119168
1.01,-0.8264977913400946,-1.0016465416025377,0.17430477606021166
1.0150000000000001,-0.08223644323937858,-1.2321617298485115,-0.905696950561003
1.02,1.9327170169701422,1.39236264256841,0.9564134107903375
1.025,-0.38125656327532653,0.6366510419213226,-0.34712477319225965
1.03,-0.2779184397319095,1.0645980923760563,2.7664618718302254
1.035,1.4748661308422844,-1.560529786411342,1.154088324872673
1.04,-1.7377131829803494,0.11120189717281767,-1.2710487580122067
1.045,0.9546761078738014,-1.2624587896758732,-0.09142868924194758
1.05,0.10301674950509779,-0.26229088054889343,3.114573016866006
1.055,-1.0634066054626523,2.941555739659579,0.9516578785219841
1.06,0.5145310729085053,0.970040524932611,-1.0012387637376075
1.065,-0.36540531359474415,-0.3850972847518907,-0.07330040140584157
1.07,0.13282315535270728,-0.8626057582638779,0.9550745923373475
1.075,-1.8084703232838466,-1.5597622286206851,-1.0599676793494612
1.08,0.8950198696643132,-0.7765828756876479,1.5010383732351211
1.085,0.2841614929041176,1.7697764274633419,0.17119306301005566
1.09,-0.5376651556160649,0.1620957505952115,1.2526917939193494
1.095,-2.1814378952943834,1.0217215909371058,-1.6225288433112663
1.1,-0.8344413797658269,-0.06836288733907656,0.31661746721224454
1.105,0.6453123261587084,0.7247499528314675,0.4327803039638276
1.11,-0.518097550111624,1.604753018745923,0.12093029304834524
1.115,1.0663718849139996,-0.33126972680227584,-0.5921765130787264
1.12,-1.8561450105204147,-0.4360029382951578,1.260678383405141
1.125,-0.6613189623112596,-0.1386691480477656,0.5361825118206336
1.1300000000000001,-0.3178129467694589,0.9152099276385696,2.065187477427005
1.135,-0.3659696168329078,-1.2016614401905752,-0.11253942394124959
1.1400000000000001,0.21150657654135654,-1.4799727945537964,-0.12447739267186922
1.145,0.21172241607360193,1.7440013238362684,0.32449742098317075
1.1500000000000001,0.7572218762051784,2.3831268956071288,0.7660337746795566
1.155,1.1747755418644472,-0.7637347919085794,0.2636952779567305
1.16,1.4450306489110163,-0.7571733291047725,1.0378984193611143
1.165,0.13764004851815578,0.4469600053561571,0.6370168668647002
1.17,1.0670259688738437,0.30237186970264246,-0.66475174727095
1.175,-0.3589722790988696,-0.17412561527386075,-0.14764249567950768
1.18,-0.6714428395631937,-0.16530471261062754,-0.43827007773851295
1.185,0.13574338111133646,-0.11413608981173129,-0.47901544060224005
1.19,-0.01334978652313362,0.14357397766355506,1.0101739646650538
1.195,0.4060266810223094,1.3583382710070655,1.0599809617969518
1.2,-0.9855808440141822,0.7723335302824426,0.8021655877314768
1.205,0.7456957511761446,-1.4632964270655278,1.144591549499373
1.21,-0.22405233596260987,-0.19283614075870428,0.6178950437452955
1.215,0.8264064867973321,1.0397189855719213,-1.0776662725966513
1.22,-0.42302348759777136,-0.6120531120449538,0.06303849738788116
1.225,-1.1338516182445333,-0.4789495264528682,-0.8421218442748893
1.23,-0.29094654596901903,-1.1160410625114985,-1.6169451233554801
1.235,0.09243830030403867,-0.11292983140250556,0.5029813090861
1.24,0.017270508731827592,-1.1511574718666746,-0.6654090890490894
1.245,-1.806727067083395,-1.2201156312761896,0.9274995655976801
1.25,1.7967472779548843,1.6607555899384654,-1.3442083365342583
1.2550000000000001,-2.2435257370063924,-1.4483107157964785,0.6124511991082981
1.26,0.40103165438996813,-0.9747528173292966,0.283961837775934
1.2650000000000001,0.682582023845497,-0.09145935183143362,0.40755156075937804
1.27,0.9449788442777914,1.959642661776524,-0.603221931747993
1.2750000000000001,-0.1264233351696633,0.7147867743937677,1.0617945033998075
1.28,1.0832778466608324,-0.6007020588629174,0.37595143827151256
1.285,-1.576084973603503,1.3444674782982358,-0.21913387119830668
1.29,1.4465626043857547,-1.919710940163493,1.5193142626970901
1.295,0.24725773268934792,-1.0678344298965234,-0.38686654924568753
1.3,-0.7105120830466829,0.7682872900530461,0.47982269964928226
1.305,-2.0662122437361123,-0.9748423696663256,0.4077852977334608
1.31,-1.6818739449834468,0.601179940457747,0.4506628273577341
1.315,-0.25545865992410605,0.304048220706614,0.52631503864688
1.32,-0.3665394870847569,-0.5776406053763299,2.2343219282521956
1.325,-1.0835578480440082,-1.328038851182969,-0.5122953471764601
1.33,0.5709694583882338,-2.5215380003096963,-1.239829658475493
1.335,-0.7335038325839669,1.4506961472091149,-1.2919810018001365
1.34,0.01292406665715255,-1.7149802320147083,-0.42523013715298397
1.345,0.6555543799980144,1.9990248810009674,-1.7803166731509876
1.35,0.013603931608258218,1.9931589524106201,-0.6322649531651489
1.355,0.6170896232254158,-0.0869380378400627,0.5255267525039744
1.36,0.18578606385407778,-0.7852226570824493,-0.6921150167811212
1.365,0.9675416239599847,1.478678134381809,0.5713015513289166
1.37,-0.5241101879935135,0.5847081359731944,-0.0062490791886422245
1.375,0.7623749033897232,-0.6747469810340543,-0.1270515829730745
1.3800000000000001,-0.05158139825438773,1.1312340817041684,1.0307369870971235
1.385,-0.5729465488441622,-1.341294182241407,0.22439807824254565
1.3900000000000001,-1.7500470652120494,-0.42613993143001383,0.7883970471003537
1.395,0.8781651882578847,0.7502254487890356,1.165028906049242
1.4000000000000001,-1.5728209875160633,0.3734232204891609,-0.7344508625403489
1.405,-1.931687732275449,0.006932793299311652,-0.8973505854103647
1.41,0.2679133994448573,1.4363942336358144,-0.10398507841878814
1.415,0.04917157202135197,0.05330286709428018,1.2836427528294296
1.42,1.2248058288109922,-0.03262136914983098,1.1374505119880711
1.425,0.010585611719857573,-0.32567258521890746,0.23051456977777932
1.43,0.3424233720560626,1.608639396835491,-0.13207529260992454
1.435,0.8181154322669648,-0.24708271282375863,-0.34848057011971056
1.44,0.6540495761110099,0.12547857485361885,0.6362461245953683
1.445,0.10927799787873715,-0.6494054776606598,-1.4926730085012485
1.45,-0.7535806346694248,0.16971876403269232,-0.034626570449261464
1.455,-1.536936904381308,0.938585609979356,-0.5047339943175297
1.46,0.5156765018411074,1.6994014191161182,-1.123526635216708
1.465,0.4194533624547181,1.3197625204767163,0.12108896042794715
1.47,0.40846202191575215,0.7701867517070631,0.31648849154466213
1.475,-0.08789960734993228,1.2522558547186302,-0.3895738335268797
1.48,-0.04990662779018322,1.00030210337006,0.36841262592338303
1.485,0.226652378856593,0.34821290527462145,0.3718936984060056
1.49,1.268681619443694,-0.5900995399919639,0.6115492544909727
1.495,-0.914852913200981,1.1061406891871397,1.2203499602833867
1.5,-0.06188371544084068,-1.526301959041703,-0.6989986148015593
1.5050000000000001,2.376401484131301,1.1684454623348715,0.4942409521395667
1.51,0.09920025789098744,1.0399630530127404,-1.1394782678396773
1.5150000000000001,0.6152766461541668,0.08670081281994119,-0.8165757634349541
1.52,-0.7203367546466124,-0.026794861310382962,-0.4540446918796263
1.5250000000000001,0.5815435922019171,-0.8710481455604093,-0.6681476870117516
1.53,-1.3873893206394425,-0.47298893706483003,-1.617536526596716
1.5350000000000001,-0.6007675792543644,1.1776807960285758,-0.019149786001382493
1.54,0.5170136304580917,0.06616000033708007,0.7707258147849377
1.545,0.324813359504396,1.2126159085997643,-0.8712092659449058
1.55,-0.7823096664059103,-1.4591281504480396,0.9124251583092231
1.555,-0.837366356601092,-0.5251633556415727,-0.7203872343745267
1.56,0.31605108487731076,-1.5490093919449173,-2.181031631408234
1.565,0.44248422863489884,-1.2984019574033192,0.4411703552481412
1.57,0.13687819699938325,-2.6745574327132378,-0.5446798854272606
1.575,-1.2664575848482025,1.3842047161835298,0.2472063619408263
1.58,0.3381085009385006,-0.8589764157065339,0.18897208994432912
1.585,-0.1527223054724985,-0.7179979464465589,-0.587061527592168
1.59,0.6503016241358445,-0.9784442192387262,-0.727810222922952
1.595,0.34550105479727095,-0.6031235518303784,1.0937219774299882
1.6,1.0102899550034585,-0.8367794219439294,0.15150939627833773
1.605,-1.0025261613050136,-1.431464381007778,-0.12043406346299754
1.61,-0.015390109082431798,-1.0381051796998024,-0.42002615893879264
1.615,-0.044205965136779504,0.023834965743101545,-1.985178759587237
1.62,-0.12275667492731668,2.36001259214166,0.8955305406807692
1.625,0.06447331176092712,0.34375255989584125,-0.9850025429345
1.6300000000000001,2.512803209581769,-1.560275990750551,-0.5593309710334
1.635,-0.5497563199706864,-0.07731057186095652,-0.9360174870892523
1.6400000000000001,1.1287769390236297,-0.24971885855979192,0.45554732012142785
1.645,-1.2391040858633278,1.3891470966861321,0.6492170953865629
1.6500000000000001,1.5440533284436309,0.517512240286716,-0.504982205073362
1.655,-0.08312893773969152,-0.08512402523369896,-1.1974665937622586
1.6600000000000001,-0.5896813485474997,1.9589975969696392,-0.20506151454877078
1.665,-0.3427898190628578,-0.1892500829094039,-1.0004117239336325
1.67,0.06928814347834482,-0.6182784376999864,-1.1248805434551923
1.675,0.15517943700576683,-0.31093192383570095,0.07181237619747086
1.68,0.21115859720317226,-0.7451923031183909,-1.0034642059546142
1.685,-1.4522797303310746,-0.8492014718677962,0.4187087331814168
1.69,2.382729064097053,1.034731178261439,2.2123266514000397
1.695,-0.6281593107644523,-0.6960961274833725,-0.04162628592135905
1.7,-0.01799190457137494,-0.06973857757275943,-0.45660596593105146
1.705,0.25356022842842085,1.2653418613794722,-0.6087520298878142
1.71,1.9721044794651996,-0.12329521731035246,-2.208040771127402
1.715,1.1862936989045314,-2.565735502884241,-1.0889704078212392
1.72,-0.22495513370783843,-0.905702236508397,-2.497449640072275
1.725,-0.36161469424436044,0.5973936444801689,-0.7976781118547854
1.73,-0.5205821202678463,-0.5171377503324156,-0.03948758202598832
1.735,-0.515032874233124,0.5303177670030225,1.520488663341702
1.74,0.4776625154760611,0.09187280424112682,0.3001398476640747
1.745,-0.049790573978173526,0.2851040378564965,0.8044487775571504
1.75,-0.011178092601957457,0.847232886473735,-0.9722227221542058
1.7550000000000001,1.0320689184355147,0.800855596393042,1.3171378105646336
1.76,-1.7588305086658245,0.11612048869640776,2.4987637412022665
1.7650000000000001,-1.71047273472516,-0.24319524658057498,0.6057192705273886
1.77,-0.1536785883746504,0.9894920216506868,-0.31305658446705587
1.7750000000000001,-1.3269412904823532,0.8601372377844589,0.3503650706607534
1.78,1.4755430913851766,0.34923461875974765,-0.5815784415655485
1.7850000000000001,-0.1570151264362504,1.487400492690394,-0.46341603322798364
1.79,0.7993698049715317,0.10698386412135356,-0.9593312291726951
1.795,-0.054026711028147066,1.2079117618601147,0.7861138837730554
1.8,0.07815091302427656,0.8263084309033965,-0.9192154416827223
1.805,-1.627606620962755,-1.6171340594131587,-1.046255580073302
1.81,0.83154567672862,-0.26955047033560287,1.805952217802852
1.815,-0.4671811521146168,-0.027938717063053054,0.26930349577887985
1.82,0.017148082718956847,-0.25972611789348865,0.685370998217513
1.825,0.7729967675763476,0.09148966947622775,-0.31092217616161344
1.83,0.669177231253625,-1.005013541383764,0.256543167337559
1.835,-0.7808845173510838,-0.7616373015642184,-0.04059877310832823
1.84,1.0465718561083672,0.5878240994409554,0.6888662019284068
1.845,-0.7611195810159511,-0.3472921702160791,0.875212685410129
1.85,1.3573496449791236,-0.8888412332121488,0.10324219634059488
1.855,-1.9490701442643956,0.1572390499943003,0.2612826856639711
1.86,0.8114867355701677,-1.11267041437988,0.985118259863747
1.865,0.45466158446319666,0.22674384511022072,-0.6345415377633967
1.87,0.5916366763837202,-0.057383377266176414,0.24774873587609259
1.875,0.026868077906437037,-0.4246761275630076,-0.9272850061040834
1.8800000000000001,0.627398950089415,-0.452292015984683,0.2208594357830129
1.885,0.12778685651470725,-0.4445904186902155,-0.6008965832382517
1.8900000000000001,0.9650557732805056,-0.7426106641945948,-0.09672484936831587
1.895,0.35839130230314037,0.555603313328364,1.6969119821595269
1.9000000000000001,0.11924470344577473,-1.5071376950971829,0.4451278254022826
1.905,-0.5415304738604256,0.9490030558691561,0.3515906888145592
1.9100000000000001,1.6665513504417946,-0.9571355246115747,0.45755810813909964
1.915,-1.27592551075516,-1.067038424964586,0.255471069284411
1.92,-1.4619784883004707,-0.6803070650883614,-2.1815949419002987
1.925,-0.6335376403755445,0.029926017796628065,-0.8514984790173789
1.93,-0.47536048843861145,0.4189044879395015,0.8296614236559298
1.935,-0.5121867846201706,-2.2593753475359217,-0.9435188578247753
1.94,-1.3743165162551445,0.2443426669218044,-0.22676582386193084
1.945,0.11476740824354045,-1.2344291154143805,-0.23814532223787782
1.95,-0.19091510259923616,0.1599247144943416,-0.6157986902814518
1.955,1.4060878723541224,-0.8018021525672433,-1.5680359441348064
1.96,-0.31951140731204486,-0.11639399745595808,-1.4391197768664226
1.965,1.9681415984297186,1.908085094120476,0.7749020276435489
1.97,0.031365717571177204,1.3992677171583963,-1.128943617045565
1.975,-0.3503095738066826,-1.1607951133270296,-0.3168954101078314
1.98,-0.7162985642068587,-0.03185671876227218,-0.5942575459638328
1.985,0.030308337934167807,-0.42219005790486075,-0.6333309944737916
1.99,-0.6233746041890003,0.2257443684599014,0.10375723874392691
1.995,0.8627352673550236,-1.4180183949654237,0.43909390436341755
2.0,-1.2396631345014733,-0.7449732339289723,0.5315320157631109
2.005,0.31433974855318514,-0.7122514484404215,0.1577144978538204
2.0100000000000002,0.16726335003534643,-0.3494667868419452,-1.8013490396094274
2.015,1.0492509148316642,-1.960782576810458,-0.10984112034190495
2.02,-0.07078505485016574,0.6422139251891222,0.6217161733571468
2.025,0.04554994196085985,0.1893577660123689,-0.8423857583040566
2.0300000000000002,-1.6343060085031813,-1.1135184980799624,2.042586213445002
2.035,-1.3429951378194076,0.8599705778063261,0.3705948789900585
2.04,1.3734870598789113,0.07874870088701744,-1.85092934347201
2.045,-1.2239475244266649,0.13225769981357555,-1.3324035318528271
2.05,0.27832256412183776,-0.07526832812403918,-0.8102373618880597
2.055,-1.0987290121923845,-0.16710137223286814,-1.1790471153533693
2.06,0.3059743834221072,-0.49165229598731913,0.4312124980174737
2.065,1.0806907248863376,1.247410197538487,-0.7344580458238806
2.07,-0.006121655243677875,-0.3338287358059552,-0.1264920487916167
2.075,-0.7267970866368398,-0.012913906965451298,-1.3034421367579407
2.08,0.2663049570590323,1.259500612645669,-0.02989930692949393
2.085,-1.9533710663778485,0.014719141011719474,0.2864503240567633
2.09,-1.8651249533011156,0.4675078325734094,-0.28348514951329434
2.095,1.4225702446474542,1.7930597058018847,1.8147272216099297
2.1,0.7909591367199801,-0.39875031489460827,0.002269708539544682
2.105,0.4645575009394031,0.10744093746291257,-1.3529388595287501
2.11,1.2061348283072786,0.45926938604971007,0.255200398419579
2.115,2.3953522300762824,0.26036421582500296,1.0067132166967199
2.12,-1.1964759716765285,0.4495057924562014,-0.2288477416848513
2.125,0.5439105691003314,0.24099354580144022,0.8063125889277395
2.13,-0.5268833123915639,-0.5776222033706302,-0.8792697705909207
